profile,value,Actot,aPAR,Rd
Bottom-heavy,3.34102564102564,20.7700628799715,1145.58571209376,2.2310984802493
Bottom-heavy,3.54358974358974,21.095745693446,1160.32964280045,2.36636845717923
Bottom-heavy,3.74615384615385,21.3663468085899,1173.18809972153,2.50163843410916
Bottom-heavy,3.94871794871795,21.5813665953075,1184.40699317874,2.63690841103909
Bottom-heavy,4.15128205128205,21.7607343976062,1194.19747055995,2.77217838796901
Bottom-heavy,4.35384615384615,21.9031779483971,1202.74133220835,2.90744836489894
Bottom-heavy,4.55641025641026,22.0107563991838,1210.19550779461,3.04271834182887
Bottom-heavy,4.75897435897436,22.0921565026902,1216.69577503263,3.17798831875879
Bottom-heavy,4.96153846153846,22.1485051612229,1222.35986354175,3.31325829568872
Bottom-heavy,5.16410256410256,22.1817773484583,1227.2900568022,3.44852827261865
Bottom-heavy,5.36666666666667,22.1964955659587,1231.57538214961,3.58379824954857
Bottom-heavy,5.56923076923077,22.1947485400358,1235.29346090481,3.7190682264785
Bottom-heavy,5.77179487179487,22.1774954189582,1238.51207678212,3.85433820340843
Bottom-heavy,5.97435897435897,22.1459524612844,1241.29050973801,3.98960818033836
Bottom-heavy,6.17692307692308,22.1017355292282,1243.68067372277,4.12487815726828
Bottom-heavy,6.37948717948718,22.046281443535,1245.72808986196,4.26014813419821
Bottom-heavy,6.58205128205128,21.9808291896732,1247.47272103289,4.39541811112814
Bottom-heavy,6.78461538461538,21.9064909385536,1248.94968931548,4.53068808805806
Bottom-heavy,6.98717948717949,21.8241947476625,1250.18989415991,4.66595806498799
Bottom-heavy,7.18974358974359,21.7449352357093,1251.66704370034,4.80061931688981
Bottom-heavy,7.39230769230769,21.6596595979352,1252.96874130959,4.93528014802328
Bottom-heavy,7.59487179487179,21.5640496672208,1253.9022561375,5.0702248257288
Bottom-heavy,7.7974358974359,21.4732954681914,1255.12453786626,5.20460067764938
Bottom-heavy,8,21.3732159117738,1256.0123586093,5.33926043285807
